x	"NC0"	"NC1"	"NC2"	"NC3"	"NC4"	"NC5"	"NC6"	"NC7"
111		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
114		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
117		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
120		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
123		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
126		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
129		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
132		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
135		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
138		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
141		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
144		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
147		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
150		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
153		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
156		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
159		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
162		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
165		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
168		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
171		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
174		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
177		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
180		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
183		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
186		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
189		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
192		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
195		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
198		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
201		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
204		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
207		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
210		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
213		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
216		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
219		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
222		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
225		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
228		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
231		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
234		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
237		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
240		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
243		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
246		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
249		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
252		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
255		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
258		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
261		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
264		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
267		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
270		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
273		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
276		1733.000000	1755.000000	1758.000000	1757.000000	1758.000000	1757.000000	1757.000000	1760.000000
