x	"NC0"
1663		2704.000000
1664		2704.000000
1665		2704.000000
1666		2704.000000
1667		2704.000000
1668		2704.000000
1669		2704.000000
1670		2704.000000
1671		2704.000000
1672		2704.000000
1673		2704.000000
1674		2704.000000
1675		2704.000000
1676		2704.000000
1677		2704.000000
1678		2704.000000
1679		2704.000000
1680		2704.000000
1681		2704.000000
1682		2704.000000
1683		2704.000000
1684		2704.000000
1685		2704.000000
1686		2704.000000
1687		2704.000000
1688		2704.000000
1689		2704.000000
1690		2704.000000
1691		2704.000000
1692		2704.000000
1693		2704.000000
1694		2704.000000
1695		2704.000000
1696		2704.000000
1697		2704.000000
1698		2704.000000
1699		2704.000000
1700		2704.000000
1701		2704.000000
1702		2704.000000
1703		2704.000000
1704		2704.000000
1705		2704.000000
1706		2704.000000
1707		2704.000000
1708		2704.000000
1709		2704.000000
1710		2704.000000
1711		2704.000000
1712		2704.000000
1713		2704.000000
1714		2704.000000
1715		2704.000000
1716		2704.000000
1717		2704.000000
1718		2704.000000
1719		2704.000000
1720		2704.000000
1721		2704.000000
1722		2704.000000
1723		2704.000000
1724		2704.000000
1725		2704.000000
1726		2704.000000
1727		2704.000000
1728		2704.000000
1729		2704.000000
1730		2704.000000
1731		2704.000000
1732		2704.000000
1733		2704.000000
1734		2704.000000
1735		2704.000000
1736		2704.000000
1737		2704.000000
1738		2704.000000
1739		2704.000000
1740		2704.000000
1741		2704.000000
1742		2704.000000
1743		2704.000000
1744		2704.000000
1745		2704.000000
1746		2704.000000
1747		2704.000000
1748		2704.000000
1749		2704.000000
1750		2704.000000
1751		2704.000000
1752		2704.000000
1753		2704.000000
1754		2704.000000
1755		2704.000000
1756		2704.000000
1757		2704.000000
1758		2704.000000
1759		2704.000000
1760		2704.000000
1761		2704.000000
1762		2704.000000
1763		2704.000000
1764		2704.000000
1765		2704.000000
1766		2704.000000
1767		2704.000000
1768		2704.000000
1769		2704.000000
1770		2704.000000
1771		2704.000000
1772		2704.000000
1773		2704.000000
1774		2704.000000
1775		2704.000000
1776		2704.000000
1777		2704.000000
1778		2704.000000
1779		2704.000000
1780		2704.000000
1781		2704.000000
1782		2704.000000
1783		2704.000000
1784		2704.000000
1785		2704.000000
1786		2704.000000
1787		2704.000000
1788		2704.000000
1789		2704.000000
1790		2704.000000
1791		2704.000000
1792		2704.000000
1793		2704.000000
1794		2704.000000
1795		2704.000000
1796		2704.000000
1797		2704.000000
1798		2704.000000
1799		2704.000000
1800		2704.000000
1801		2704.000000
1802		2704.000000
1803		2704.000000
1804		2704.000000
1805		2704.000000
1806		2704.000000
1807		2704.000000
1808		2704.000000
1809		2704.000000
1810		2704.000000
1811		2704.000000
1812		2704.000000
1813		2704.000000
1814		2704.000000
1815		2704.000000
1816		2704.000000
1817		2704.000000
1818		2704.000000
1819		2704.000000
1820		2704.000000
1821		2704.000000
1822		2704.000000
1823		2704.000000
1824		2704.000000
1825		2704.000000
1826		2704.000000
1827		2704.000000
1828		2704.000000
1829		2704.000000
1830		2704.000000
1831		2704.000000
1832		2704.000000
1833		2704.000000
1834		2704.000000
1835		2704.000000
1836		2704.000000
1837		2704.000000
1838		2704.000000
1839		2704.000000
1840		2704.000000
1841		2704.000000
1842		2704.000000
1843		2704.000000
1844		2704.000000
1845		2704.000000
1846		2704.000000
1847		2704.000000
1848		2704.000000
1849		2704.000000
1850		2704.000000
1851		2704.000000
1852		2704.000000
1853		2704.000000
1854		2704.000000
1855		2704.000000
1856		2704.000000
1857		2704.000000
1858		2704.000000
1859		2704.000000
1860		2704.000000
1861		2704.000000
1862		2704.000000
1863		2704.000000
1864		2704.000000
1865		2704.000000
1866		2704.000000
1867		2704.000000
1868		2704.000000
1869		2704.000000
1870		2704.000000
1871		2704.000000
1872		2704.000000
1873		2704.000000
1874		2704.000000
1875		2704.000000
1876		2704.000000
1877		2704.000000
1878		2704.000000
1879		2704.000000
1880		2704.000000
1881		2704.000000
1882		2704.000000
1883		2704.000000
1884		2704.000000
1885		2704.000000
1886		2704.000000
1887		2704.000000
1888		2704.000000
1889		2704.000000
1890		2704.000000
1891		2704.000000
1892		2704.000000
1893		2704.000000
1894		2704.000000
1895		2704.000000
1896		2704.000000
1897		2704.000000
1898		2704.000000
1899		2704.000000
1900		2704.000000
1901		2704.000000
1902		2704.000000
1903		2704.000000
1904		2704.000000
1905		2704.000000
1906		2704.000000
1907		2704.000000
1908		2704.000000
1909		2704.000000
1910		2704.000000
1911		2704.000000
1912		2704.000000
1913		2704.000000
1914		2704.000000
1915		2704.000000
1916		2704.000000
1917		2704.000000
1918		2704.000000
1919		2704.000000
1920		2704.000000
1921		2704.000000
1922		2704.000000
1923		2704.000000
1924		2704.000000
1925		2704.000000
1926		2704.000000
1927		2704.000000
1928		2704.000000
1929		2704.000000
1930		2704.000000
1931		2704.000000
1932		2704.000000
1933		2704.000000
1934		2704.000000
1935		2704.000000
1936		2704.000000
1937		2704.000000
1938		2704.000000
1939		2704.000000
1940		2704.000000
1941		2704.000000
1942		2704.000000
1943		2704.000000
1944		2704.000000
1945		2704.000000
1946		2704.000000
1947		2704.000000
1948		2704.000000
1949		2704.000000
1950		2704.000000
1951		2704.000000
1952		2704.000000
1953		2704.000000
1954		2704.000000
1955		2704.000000
1956		2704.000000
1957		2704.000000
1958		2704.000000
1959		2704.000000
1960		2704.000000
1961		2704.000000
1962		2704.000000
1963		2704.000000
1964		2704.000000
1965		2704.000000
1966		2704.000000
1967		2704.000000
1968		2704.000000
1969		2704.000000
1970		2704.000000
1971		2704.000000
1972		2704.000000
1973		2704.000000
1974		2704.000000
1975		2704.000000
1976		2704.000000
1977		2704.000000
1978		2704.000000
1979		2704.000000
1980		2704.000000
1981		2704.000000
1982		2704.000000
1983		2704.000000
1984		2704.000000
1985		2704.000000
1986		2704.000000
1987		2704.000000
1988		2704.000000
1989		2704.000000
1990		2704.000000
1991		2704.000000
1992		2704.000000
1993		2704.000000
1994		2704.000000
1995		2704.000000
1996		2704.000000
1997		2704.000000
1998		2704.000000
1999		2704.000000
2000		2704.000000
2001		2704.000000
2002		2704.000000
2003		2704.000000
2004		2704.000000
2005		2704.000000
2006		2704.000000
2007		2704.000000
2008		2704.000000
2009		2704.000000
2010		2704.000000
2011		2704.000000
2012		2704.000000
2013		2704.000000
2014		2704.000000
2015		2704.000000
2016		2704.000000
2017		2704.000000
2018		2704.000000
2019		2704.000000
2020		2704.000000
2021		2704.000000
2022		2704.000000
2023		2704.000000
2024		2704.000000
2025		2704.000000
2026		2704.000000
2027		2704.000000
2028		2704.000000
2029		2704.000000
2030		2704.000000
2031		2704.000000
2032		2704.000000
2033		2704.000000
2034		2704.000000
2035		2704.000000
2036		2704.000000
2037		2704.000000
2038		2704.000000
2039		2704.000000
2040		2704.000000
2041		2704.000000
2042		2704.000000
2043		2704.000000
2044		2704.000000
2045		2704.000000
2046		2704.000000
2047		2704.000000
2048		2704.000000
2049		2704.000000
2050		2704.000000
2051		2704.000000
2052		2704.000000
2053		2704.000000
2054		2704.000000
2055		2704.000000
2056		2704.000000
2057		2704.000000
2058		2704.000000
2059		2704.000000
2060		2704.000000
2061		2704.000000
2062		2704.000000
2063		2704.000000
2064		2704.000000
2065		2704.000000
2066		2704.000000
2067		2704.000000
2068		2704.000000
2069		2704.000000
2070		2704.000000
2071		2704.000000
2072		2704.000000
2073		2704.000000
2074		2704.000000
2075		2704.000000
2076		2704.000000
2077		2704.000000
2078		2704.000000
2079		2704.000000
2080		2704.000000
2081		2704.000000
2082		2704.000000
2083		2704.000000
2084		2704.000000
2085		2704.000000
2086		2704.000000
2087		2704.000000
2088		2704.000000
2089		2704.000000
2090		2704.000000
2091		2704.000000
2092		2704.000000
2093		2704.000000
2094		2704.000000
2095		2704.000000
2096		2704.000000
2097		2704.000000
2098		2704.000000
2099		2704.000000
2100		2704.000000
2101		2704.000000
2102		2704.000000
2103		2704.000000
2104		2704.000000
2105		2704.000000
2106		2704.000000
2107		2704.000000
2108		2704.000000
2109		2704.000000
2110		2704.000000
2111		2704.000000
2112		2704.000000
2113		2704.000000
2114		2704.000000
2115		2704.000000
2116		2704.000000
2117		2704.000000
2118		2704.000000
2119		2704.000000
2120		2704.000000
2121		2704.000000
2122		2704.000000
2123		2704.000000
2124		2704.000000
2125		2704.000000
2126		2704.000000
2127		2704.000000
2128		2704.000000
2129		2704.000000
2130		2704.000000
2131		2704.000000
2132		2704.000000
2133		2704.000000
2134		2704.000000
2135		2704.000000
2136		2704.000000
2137		2704.000000
2138		2704.000000
2139		2704.000000
2140		2704.000000
2141		2704.000000
2142		2704.000000
2143		2704.000000
2144		2704.000000
2145		2704.000000
2146		2704.000000
2147		2704.000000
2148		2704.000000
2149		2704.000000
2150		2704.000000
2151		2704.000000
2152		2704.000000
2153		2704.000000
2154		2704.000000
2155		2704.000000
2156		2704.000000
2157		2704.000000
2158		2704.000000
2159		2704.000000
2160		2704.000000
2161		2704.000000
2162		2704.000000
2163		2704.000000
2164		2704.000000
2165		2704.000000
2166		2704.000000
2167		2704.000000
2168		2704.000000
2169		2704.000000
2170		2704.000000
2171		2704.000000
2172		2704.000000
2173		2704.000000
2174		2704.000000
2175		2704.000000
2176		2704.000000
2177		2704.000000
2178		2704.000000
2179		2704.000000
2180		2704.000000
2181		2704.000000
2182		2704.000000
2183		2704.000000
2184		2704.000000
2185		2704.000000
2186		2704.000000
2187		2704.000000
2188		2704.000000
2189		2704.000000
2190		2704.000000
2191		2704.000000
2192		2704.000000
2193		2704.000000
2194		2704.000000
2195		2704.000000
2196		2704.000000
2197		2704.000000
2198		2704.000000
2199		2704.000000
2200		2704.000000
2201		2704.000000
2202		2704.000000
2203		2704.000000
2204		2704.000000
2205		2704.000000
2206		2704.000000
2207		2704.000000
2208		2704.000000
2209		2704.000000
2210		2704.000000
2211		2704.000000
2212		2704.000000
2213		2704.000000
2214		2704.000000
2215		2704.000000
2216		2704.000000
2217		2704.000000
2218		2704.000000
2219		2704.000000
2220		2704.000000
2221		2704.000000
2222		2704.000000
2223		2704.000000
2224		2704.000000
2225		2704.000000
2226		2704.000000
2227		2704.000000
2228		2704.000000
2229		2704.000000
2230		2704.000000
2231		2704.000000
2232		2704.000000
2233		2704.000000
2234		2704.000000
2235		2704.000000
2236		2704.000000
2237		2704.000000
2238		2704.000000
2239		2704.000000
2240		2704.000000
2241		2704.000000
2242		2704.000000
2243		2704.000000
2244		2704.000000
2245		2704.000000
2246		2704.000000
2247		2704.000000
2248		2704.000000
2249		2704.000000
2250		2704.000000
2251		2704.000000
2252		2704.000000
2253		2704.000000
2254		2704.000000
2255		2704.000000
2256		2704.000000
2257		2704.000000
2258		2704.000000
2259		2704.000000
2260		2704.000000
2261		2704.000000
2262		2704.000000
2263		2704.000000
2264		2704.000000
2265		2704.000000
2266		2704.000000
2267		2704.000000
2268		2704.000000
2269		2704.000000
2270		2704.000000
2271		2704.000000
2272		2704.000000
2273		2704.000000
2274		2704.000000
2275		2704.000000
2276		2704.000000
2277		2704.000000
2278		2704.000000
2279		2704.000000
2280		2704.000000
2281		2704.000000
2282		2704.000000
2283		2704.000000
2284		2704.000000
2285		2704.000000
2286		2704.000000
2287		2704.000000
2288		2704.000000
2289		2704.000000
2290		2704.000000
2291		2704.000000
2292		2704.000000
2293		2704.000000
2294		2704.000000
2295		2704.000000
2296		2704.000000
2297		2704.000000
2298		2704.000000
2299		2704.000000
2300		2704.000000
2301		2704.000000
2302		2704.000000
2303		2704.000000
2304		2704.000000
2305		2704.000000
2306		2704.000000
2307		2704.000000
2308		2704.000000
2309		2704.000000
2310		2704.000000
2311		2704.000000
2312		2704.000000
2313		2704.000000
2314		2704.000000
2315		2704.000000
2316		2704.000000
2317		2704.000000
2318		2704.000000
2319		2704.000000
2320		2704.000000
2321		2704.000000
2322		2704.000000
2323		2704.000000
2324		2704.000000
2325		2704.000000
2326		2704.000000
2327		2704.000000
2328		2704.000000
2329		2704.000000
2330		2704.000000
2331		2704.000000
2332		2704.000000
2333		2704.000000
2334		2704.000000
2335		2704.000000
2336		2704.000000
2337		2704.000000
2338		2704.000000
2339		2704.000000
2340		2704.000000
2341		2704.000000
2342		2704.000000
2343		2704.000000
2344		2704.000000
2345		2704.000000
2346		2704.000000
2347		2704.000000
2348		2704.000000
2349		2704.000000
2350		2704.000000
2351		2704.000000
2352		2704.000000
2353		2704.000000
2354		2704.000000
2355		2704.000000
2356		2704.000000
2357		2704.000000
2358		2704.000000
2359		2704.000000
2360		2704.000000
2361		2704.000000
2362		2704.000000
2363		2704.000000
2364		2704.000000
2365		2704.000000
2366		2704.000000
2367		2704.000000
2368		2704.000000
2369		2704.000000
2370		2704.000000
2371		2704.000000
2372		2704.000000
2373		2704.000000
2374		2704.000000
2375		2704.000000
2376		2704.000000
2377		2704.000000
2378		2704.000000
2379		2704.000000
2380		2704.000000
2381		2704.000000
2382		2704.000000
2383		2704.000000
2384		2704.000000
2385		2704.000000
2386		2704.000000
2387		2704.000000
2388		2704.000000
2389		2704.000000
2390		2704.000000
2391		2704.000000
2392		2704.000000
2393		2704.000000
2394		2704.000000
2395		2704.000000
2396		2704.000000
2397		2704.000000
2398		2704.000000
2399		2704.000000
2400		2704.000000
2401		2704.000000
2402		2704.000000
2403		2704.000000
2404		2704.000000
2405		2704.000000
2406		2704.000000
2407		2704.000000
2408		2704.000000
2409		2704.000000
2410		2704.000000
2411		2704.000000
2412		2704.000000
2413		2704.000000
2414		2704.000000
2415		2704.000000
2416		2704.000000
2417		2704.000000
2418		2704.000000
2419		2704.000000
2420		2704.000000
2421		2704.000000
2422		2704.000000
2423		2704.000000
2424		2704.000000
2425		2704.000000
2426		2704.000000
2427		2704.000000
2428		2704.000000
2429		2704.000000
2430		2704.000000
2431		2704.000000
2432		2704.000000
2433		2704.000000
2434		2704.000000
2435		2704.000000
2436		2704.000000
2437		2704.000000
2438		2704.000000
2439		2704.000000
2440		2704.000000
2441		2704.000000
2442		2704.000000
2443		2704.000000
2444		2704.000000
2445		2704.000000
2446		2704.000000
2447		2704.000000
2448		2704.000000
2449		2704.000000
2450		2704.000000
2451		2704.000000
2452		2704.000000
2453		2704.000000
2454		2704.000000
2455		2704.000000
2456		2704.000000
2457		2704.000000
2458		2704.000000
2459		2704.000000
2460		2704.000000
2461		2704.000000
2462		2704.000000
2463		2704.000000
2464		2704.000000
2465		2704.000000
2466		2704.000000
2467		2704.000000
2468		2704.000000
2469		2704.000000
2470		2704.000000
2471		2704.000000
2472		2704.000000
2473		2704.000000
2474		2704.000000
2475		2704.000000
2476		2704.000000
2477		2704.000000
2478		2704.000000
2479		2704.000000
2480		2704.000000
2481		2704.000000
2482		2704.000000
2483		2704.000000
2484		2704.000000
2485		2704.000000
2486		2704.000000
2487		2704.000000
2488		2704.000000
2489		2704.000000
2490		2704.000000
2491		2704.000000
2492		2704.000000
2493		2704.000000
2494		2704.000000
2495		2704.000000
2496		2704.000000
2497		2704.000000
2498		2704.000000
2499		2704.000000
2500		2704.000000
2501		2704.000000
2502		2704.000000
2503		2704.000000
2504		2704.000000
2505		2704.000000
2506		2704.000000
2507		2704.000000
2508		2704.000000
2509		2704.000000
2510		2704.000000
2511		2704.000000
2512		2704.000000
2513		2704.000000
2514		2704.000000
2515		2704.000000
2516		2704.000000
2517		2704.000000
2518		2704.000000
2519		2704.000000
2520		2704.000000
2521		2704.000000
2522		2704.000000
2523		2704.000000
2524		2704.000000
2525		2704.000000
2526		2704.000000
2527		2704.000000
2528		2704.000000
2529		2704.000000
2530		2704.000000
2531		2704.000000
2532		2704.000000
2533		2704.000000
2534		2704.000000
2535		2704.000000
2536		2704.000000
2537		2704.000000
2538		2704.000000
2539		2704.000000
2540		2704.000000
2541		2704.000000
2542		2704.000000
2543		2704.000000
2544		2704.000000
2545		2704.000000
2546		2704.000000
2547		2704.000000
2548		2704.000000
2549		2704.000000
2550		2704.000000
2551		2704.000000
2552		2704.000000
2553		2704.000000
2554		2704.000000
2555		2704.000000
2556		2704.000000
2557		2704.000000
2558		2704.000000
2559		2704.000000
2560		2704.000000
2561		2704.000000
2562		2704.000000
2563		2704.000000
2564		2704.000000
2565		2704.000000
2566		2704.000000
2567		2704.000000
2568		2704.000000
2569		2704.000000
2570		2704.000000
2571		2704.000000
2572		2704.000000
2573		2704.000000
2574		2704.000000
2575		2704.000000
2576		2704.000000
2577		2704.000000
2578		2704.000000
2579		2704.000000
2580		2704.000000
2581		2704.000000
2582		2704.000000
2583		2704.000000
2584		2704.000000
2585		2704.000000
2586		2704.000000
2587		2704.000000
2588		2704.000000
2589		2704.000000
2590		2704.000000
2591		2704.000000
2592		2704.000000
2593		2704.000000
2594		2704.000000
2595		2704.000000
2596		2704.000000
2597		2704.000000
2598		2704.000000
2599		2704.000000
2600		2704.000000
2601		2704.000000
2602		2704.000000
2603		2704.000000
2604		2704.000000
2605		2704.000000
2606		2704.000000
2607		2704.000000
2608		2704.000000
2609		2704.000000
2610		2704.000000
2611		2704.000000
2612		2704.000000
2613		2704.000000
2614		2704.000000
2615		2704.000000
2616		2704.000000
2617		2704.000000
2618		2704.000000
2619		2704.000000
2620		2704.000000
2621		2704.000000
2622		2704.000000
2623		2704.000000
2624		2704.000000
2625		2704.000000
2626		2704.000000
2627		2704.000000
2628		2704.000000
2629		2704.000000
2630		2704.000000
2631		2704.000000
2632		2704.000000
2633		2704.000000
2634		2704.000000
2635		2704.000000
2636		2704.000000
2637		2704.000000
2638		2704.000000
2639		2704.000000
2640		2704.000000
2641		2704.000000
2642		2704.000000
2643		2704.000000
2644		2704.000000
2645		2704.000000
2646		2704.000000
2647		2704.000000
2648		2704.000000
2649		2704.000000
2650		2704.000000
2651		2704.000000
2652		2704.000000
2653		2704.000000
2654		2704.000000
2655		2704.000000
2656		2704.000000
2657		2704.000000
2658		2704.000000
2659		2704.000000
2660		2704.000000
2661		2704.000000
2662		2704.000000
2663		2704.000000
2664		2704.000000
2665		2704.000000
2666		2704.000000
2667		2704.000000
2668		2704.000000
2669		2704.000000
2670		2704.000000
2671		2704.000000
2672		2704.000000
2673		2704.000000
2674		2704.000000
2675		2704.000000
2676		2704.000000
2677		2704.000000
2678		2704.000000
2679		2704.000000
2680		2704.000000
2681		2704.000000
2682		2704.000000
2683		2704.000000
2684		2704.000000
2685		2704.000000
2686		2704.000000
2687		2704.000000
2688		2704.000000
2689		2704.000000
2690		2704.000000
2691		2704.000000
2692		2704.000000
2693		2704.000000
2694		2704.000000
2695		2704.000000
2696		2704.000000
2697		2704.000000
2698		2704.000000
2699		2704.000000
2700		2704.000000
2701		2704.000000
2702		2704.000000
2703		2704.000000
2704		2704.000000
2705		2704.000000
2706		2704.000000
2707		2704.000000
2708		2704.000000
2709		2704.000000
2710		2704.000000
2711		2704.000000
2712		2704.000000
2713		2704.000000
2714		2704.000000
2715		2704.000000
2716		2704.000000
2717		2704.000000
2718		2704.000000
2719		2704.000000
2720		2704.000000
2721		2704.000000
2722		2704.000000
2723		2704.000000
2724		2704.000000
2725		2704.000000
2726		2704.000000
2727		2704.000000
2728		2704.000000
2729		2704.000000
2730		2704.000000
2731		2704.000000
2732		2704.000000
2733		2704.000000
2734		2704.000000
2735		2704.000000
2736		2704.000000
2737		2704.000000
2738		2704.000000
2739		2704.000000
2740		2704.000000
2741		2704.000000
2742		2704.000000
2743		2704.000000
2744		2704.000000
2745		2704.000000
2746		2704.000000
2747		2704.000000
2748		2704.000000
2749		2704.000000
2750		2704.000000
2751		2704.000000
2752		2704.000000
2753		2704.000000
2754		2704.000000
2755		2704.000000
2756		2704.000000
2757		2704.000000
2758		2704.000000
2759		2704.000000
2760		2704.000000
2761		2704.000000
2762		2704.000000
2763		2704.000000
2764		2704.000000
2765		2704.000000
2766		2704.000000
2767		2704.000000
2768		2704.000000
2769		2704.000000
2770		2704.000000
2771		2704.000000
2772		2704.000000
2773		2704.000000
2774		2704.000000
2775		2704.000000
2776		2704.000000
2777		2704.000000
2778		2704.000000
2779		2704.000000
2780		2704.000000
2781		2704.000000
2782		2704.000000
2783		2704.000000
2784		2704.000000
2785		2704.000000
2786		2704.000000
2787		2704.000000
2788		2704.000000
2789		2704.000000
2790		2704.000000
2791		2704.000000
2792		2704.000000
2793		2704.000000
2794		2704.000000
2795		2704.000000
2796		2704.000000
2797		2704.000000
2798		2704.000000
2799		2704.000000
2800		2704.000000
2801		2704.000000
2802		2704.000000
2803		2704.000000
2804		2704.000000
2805		2704.000000
2806		2704.000000
2807		2704.000000
2808		2704.000000
2809		2704.000000
2810		2704.000000
2811		2704.000000
2812		2704.000000
2813		2704.000000
2814		2704.000000
2815		2704.000000
2816		2704.000000
2817		2704.000000
2818		2704.000000
2819		2704.000000
2820		2704.000000
2821		2704.000000
2822		2704.000000
2823		2704.000000
2824		2704.000000
2825		2704.000000
2826		2704.000000
2827		2704.000000
2828		2704.000000
2829		2704.000000
2830		2704.000000
2831		2704.000000
2832		2704.000000
2833		2704.000000
2834		2704.000000
2835		2704.000000
2836		2704.000000
2837		2704.000000
2838		2704.000000
2839		2704.000000
2840		2704.000000
2841		2704.000000
2842		2704.000000
2843		2704.000000
2844		2704.000000
2845		2704.000000
2846		2704.000000
2847		2704.000000
2848		2704.000000
2849		2704.000000
2850		2704.000000
2851		2704.000000
2852		2704.000000
2853		2704.000000
2854		2704.000000
2855		2704.000000
2856		2704.000000
2857		2704.000000
2858		2704.000000
2859		2704.000000
2860		2704.000000
2861		2704.000000
2862		2704.000000
2863		2704.000000
2864		2704.000000
2865		2704.000000
2866		2704.000000
2867		2704.000000
2868		2704.000000
2869		2704.000000
2870		2704.000000
2871		2704.000000
2872		2704.000000
2873		2704.000000
2874		2704.000000
2875		2704.000000
2876		2704.000000
2877		2704.000000
2878		2704.000000
2879		2704.000000
2880		2704.000000
2881		2704.000000
2882		2704.000000
2883		2704.000000
2884		2704.000000
2885		2704.000000
2886		2704.000000
2887		2704.000000
2888		2704.000000
2889		2704.000000
2890		2704.000000
2891		2704.000000
2892		2704.000000
2893		2704.000000
2894		2704.000000
2895		2704.000000
2896		2704.000000
2897		2704.000000
2898		2704.000000
2899		2704.000000
2900		2704.000000
2901		2704.000000
2902		2704.000000
2903		2704.000000
2904		2704.000000
2905		2704.000000
2906		2704.000000
2907		2704.000000
2908		2704.000000
2909		2704.000000
2910		2704.000000
2911		2704.000000
2912		2704.000000
2913		2704.000000
2914		2704.000000
2915		2704.000000
2916		2704.000000
2917		2704.000000
2918		2704.000000
2919		2704.000000
2920		2704.000000
2921		2704.000000
2922		2704.000000
2923		2704.000000
2924		2704.000000
2925		2704.000000
2926		2704.000000
2927		2704.000000
2928		2704.000000
2929		2704.000000
2930		2704.000000
2931		2704.000000
2932		2704.000000
2933		2704.000000
2934		2704.000000
2935		2704.000000
2936		2704.000000
2937		2704.000000
2938		2704.000000
2939		2704.000000
2940		2704.000000
2941		2704.000000
2942		2704.000000
2943		2704.000000
2944		2704.000000
2945		2704.000000
2946		2704.000000
2947		2704.000000
2948		2704.000000
2949		2704.000000
2950		2704.000000
2951		2704.000000
2952		2704.000000
2953		2704.000000
2954		2704.000000
2955		2704.000000
2956		2704.000000
2957		2704.000000
2958		2704.000000
2959		2704.000000
2960		2704.000000
2961		2704.000000
2962		2704.000000
2963		2704.000000
2964		2704.000000
2965		2704.000000
2966		2704.000000
2967		2704.000000
2968		2704.000000
2969		2704.000000
2970		2704.000000
2971		2704.000000
2972		2704.000000
2973		2704.000000
2974		2704.000000
2975		2704.000000
2976		2704.000000
2977		2704.000000
2978		2704.000000
2979		2704.000000
2980		2704.000000
2981		2704.000000
2982		2704.000000
2983		2704.000000
2984		2704.000000
2985		2704.000000
2986		2704.000000
2987		2704.000000
2988		2704.000000
2989		2704.000000
2990		2704.000000
2991		2704.000000
2992		2704.000000
2993		2704.000000
2994		2704.000000
2995		2704.000000
2996		2704.000000
2997		2704.000000
2998		2704.000000
2999		2704.000000
3000		2704.000000
3001		2704.000000
3002		2704.000000
3003		2704.000000
3004		2704.000000
3005		2704.000000
3006		2704.000000
3007		2704.000000
3008		2704.000000
3009		2704.000000
3010		2704.000000
3011		2704.000000
3012		2704.000000
3013		2704.000000
3014		2704.000000
3015		2704.000000
3016		2704.000000
3017		2704.000000
3018		2704.000000
3019		2704.000000
3020		2704.000000
3021		2704.000000
3022		2704.000000
3023		2704.000000
3024		2704.000000
3025		2704.000000
3026		2704.000000
3027		2704.000000
3028		2704.000000
3029		2704.000000
3030		2704.000000
3031		2704.000000
3032		2704.000000
3033		2704.000000
3034		2704.000000
3035		2704.000000
3036		2704.000000
3037		2704.000000
3038		2704.000000
3039		2704.000000
3040		2704.000000
3041		2704.000000
3042		2704.000000
3043		2704.000000
3044		2704.000000
3045		2704.000000
3046		2704.000000
3047		2704.000000
3048		2704.000000
3049		2704.000000
3050		2704.000000
3051		2704.000000
3052		2704.000000
3053		2704.000000
3054		2704.000000
3055		2704.000000
3056		2704.000000
3057		2704.000000
3058		2704.000000
3059		2704.000000
3060		2704.000000
3061		2704.000000
3062		2704.000000
3063		2704.000000
3064		2704.000000
3065		2704.000000
3066		2704.000000
3067		2704.000000
3068		2704.000000
3069		2704.000000
3070		2704.000000
3071		2704.000000
3072		2704.000000
3073		2704.000000
3074		2704.000000
3075		2704.000000
3076		2704.000000
3077		2704.000000
3078		2704.000000
3079		2704.000000
3080		2704.000000
3081		2704.000000
3082		2704.000000
3083		2704.000000
3084		2704.000000
3085		2704.000000
3086		2704.000000
3087		2704.000000
3088		2704.000000
3089		2704.000000
3090		2704.000000
3091		2704.000000
3092		2704.000000
3093		2704.000000
3094		2704.000000
3095		2704.000000
3096		2704.000000
3097		2704.000000
3098		2704.000000
3099		2704.000000
3100		2704.000000
3101		2704.000000
3102		2704.000000
3103		2704.000000
3104		2704.000000
3105		2704.000000
3106		2704.000000
3107		2704.000000
3108		2704.000000
3109		2704.000000
3110		2704.000000
3111		2704.000000
3112		2704.000000
3113		2704.000000
3114		2704.000000
3115		2704.000000
3116		2704.000000
3117		2704.000000
3118		2704.000000
3119		2704.000000
3120		2704.000000
3121		2704.000000
3122		2704.000000
3123		2704.000000
3124		2704.000000
3125		2704.000000
3126		2704.000000
3127		2704.000000
3128		2704.000000
3129		2704.000000
3130		2704.000000
3131		2704.000000
3132		2704.000000
3133		2704.000000
3134		2704.000000
3135		2704.000000
3136		2704.000000
3137		2704.000000
3138		2704.000000
3139		2704.000000
3140		2704.000000
3141		2704.000000
3142		2704.000000
3143		2704.000000
3144		2704.000000
3145		2704.000000
3146		2704.000000
3147		2704.000000
3148		2704.000000
3149		2704.000000
3150		2704.000000
3151		2704.000000
3152		2704.000000
3153		2704.000000
3154		2704.000000
3155		2704.000000
3156		2704.000000
3157		2704.000000
3158		2704.000000
3159		2704.000000
3160		2704.000000
3161		2704.000000
3162		2704.000000
3163		2704.000000
3164		2704.000000
3165		2704.000000
3166		2704.000000
3167		2704.000000
3168		2704.000000
3169		2704.000000
3170		2704.000000
3171		2704.000000
3172		2704.000000
3173		2704.000000
3174		2704.000000
3175		2704.000000
3176		2704.000000
3177		2704.000000
3178		2704.000000
3179		2704.000000
3180		2704.000000
3181		2704.000000
3182		2704.000000
3183		2704.000000
3184		2704.000000
3185		2704.000000
3186		2704.000000
3187		2704.000000
3188		2704.000000
3189		2704.000000
3190		2704.000000
3191		2704.000000
3192		2704.000000
3193		2704.000000
3194		2704.000000
3195		2704.000000
3196		2704.000000
3197		2704.000000
3198		2704.000000
3199		2704.000000
3200		2704.000000
3201		2704.000000
3202		2704.000000
3203		2704.000000
3204		2704.000000
3205		2704.000000
3206		2704.000000
3207		2704.000000
3208		2704.000000
3209		2704.000000
3210		2704.000000
3211		2704.000000
3212		2704.000000
3213		2704.000000
3214		2704.000000
3215		2704.000000
3216		2704.000000
